path,total_return,terminal_wealth,max_drawdown,sharpe
560,0.687041,168704,-0.206502,0.558294
561,-0.249833,75016.7,-0.436873,-0.152127
562,2.81154,381154,-0.138866,1.30443
563,1.20943,220943,-0.353794,0.817463
564,0.379794,137979,-0.428423,0.383782
565,5.18317,618317,-0.116791,1.66673
566,2.1433,314330,-0.208367,1.12285
567,0.832215,183222,-0.328572,0.596439
568,1.36972,236972,-0.287201,0.881217
569,0.363789,136379,-0.336127,0.367535
570,-0.138379,86162.1,-0.382323,-0.0323537
571,2.52519,352519,-0.299198,1.19683
572,1.58496,258496,-0.234057,0.972936
573,1.32857,232857,-0.206025,0.855749
574,0.720087,172009,-0.309043,0.56677
575,0.714997,171500,-0.173566,0.610808
576,2.4599,345990,-0.17108,1.27893
577,0.215002,121500,-0.356366,0.263404
578,2.03345,303345,-0.201899,1.11788
579,0.829177,182918,-0.249512,0.611156
580,2.73541,373541,-0.229564,1.22594
581,1.9482,294820,-0.25738,1.0702
582,0.0467424,104674,-0.266008,0.133052
583,0.977607,197761,-0.235725,0.673008
584,0.971018,197102,-0.330782,0.703743
585,-0.0444315,95556.9,-0.453609,0.0483885
586,0.224923,122492,-0.272904,0.278203
587,2.65403,365403,-0.204574,1.2712
588,0.68367,168367,-0.287481,0.556008
589,4.7554,575540,-0.205166,1.72304
590,1.53379,253379,-0.191118,0.888089
591,0.462315,146231,-0.194809,0.445611
592,6.17469,717469,-0.183519,1.8469
593,2.84375,384375,-0.242503,1.28881
594,0.741103,174110,-0.270649,0.581636
595,0.626546,162655,-0.268772,0.524369
596,1.88807,288807,-0.269011,1.02054
597,1.84535,284535,-0.250592,1.11869
598,1.33994,233994,-0.197697,0.824765
599,2.37414,337414,-0.236752,1.20451
600,1.65154,265154,-0.20567,0.982951
601,1.33002,233002,-0.248747,0.852933
602,0.410608,141061,-0.483082,0.396665
603,4.47261,547261,-0.164808,1.6128
604,1.51382,251382,-0.389583,0.954276
605,1.19828,219828,-0.269946,0.81576
606,1.42689,242689,-0.169078,0.888726
607,0.327397,132740,-0.35195,0.344665
608,1.43147,243147,-0.20549,0.885142
609,0.669966,166997,-0.414501,0.567925
610,2.01308,301308,-0.227287,1.04725
611,2.43768,343768,-0.161808,1.21334
612,0.902924,190292,-0.2231,0.65643
613,1.58109,258109,-0.223848,0.90027
614,1.01869,201869,-0.171191,0.758746
615,0.387424,138742,-0.308629,0.387732
616,-0.153285,84671.5,-0.455996,-0.0354181
617,0.857213,185721,-0.234465,0.629647
618,2.25706,325706,-0.250216,1.1322
619,0.805036,180504,-0.261073,0.600465
620,1.72316,272316,-0.26185,0.989647
621,2.45784,345784,-0.171677,1.20443
622,1.39859,239859,-0.331676,0.932499
