path,total_return,terminal_wealth,max_drawdown,sharpe
610,1.78906,278906,-0.276685,0.865666
611,1.09949,209949,-0.477622,0.678639
612,0.630565,163057,-0.337066,0.49272
613,-0.0951835,90481.6,-0.481762,0.0280054
614,1.31662,231662,-0.403043,0.744077
615,0.406584,140658,-0.340273,0.374538
616,1.70544,270544,-0.267533,0.861637
617,0.752052,175205,-0.30719,0.525132
618,0.915517,191552,-0.241164,0.611323
619,0.933733,193373,-0.190631,0.646476
620,1.00083,200083,-0.330562,0.587036
621,3.97418,497418,-0.23248,1.27833
622,0.388162,138816,-0.384458,0.348075
623,0.771143,177114,-0.292151,0.548188
624,1.96156,296156,-0.242133,0.949535
625,0.587388,158739,-0.343101,0.456905
626,0.602463,160246,-0.322253,0.478939
627,3.49146,449146,-0.279352,1.27388
628,0.615671,161567,-0.423501,0.475696
629,1.59641,259641,-0.235714,0.82765
630,4.59077,559077,-0.254594,1.38798
631,1.50246,250246,-0.321962,0.839713
632,1.5727,257270,-0.22145,0.868505
633,0.208837,120884,-0.479143,0.261524
634,1.65367,265367,-0.377411,0.861394
635,1.2752,227520,-0.22516,0.796035
636,0.260632,126063,-0.463584,0.286416
637,1.65351,265351,-0.20976,0.889934
638,0.11431,111431,-0.44327,0.192522
639,2.46061,346061,-0.280262,1.10056
640,0.0797038,107970,-0.460269,0.165373
641,-0.222152,77784.8,-0.40632,-0.122926
642,3.30074,430074,-0.379773,1.17899
643,0.425247,142525,-0.354712,0.396827
644,0.138979,113898,-0.404427,0.208856
645,0.0802696,108027,-0.560207,0.168117
646,0.706382,170638,-0.35314,0.515669
647,2.91348,391348,-0.206168,1.16663
648,0.573717,157372,-0.410778,0.432798
649,0.321947,132195,-0.378258,0.319705
650,0.561851,156185,-0.458153,0.441047
651,-0.56482,43518,-0.677554,-0.538847
652,1.1095,210950,-0.247952,0.693486
653,3.80873,480873,-0.170158,1.38987
654,-0.351317,64868.3,-0.635158,-0.217944
655,-0.225581,77441.9,-0.41095,-0.0971405
656,0.957061,195706,-0.320751,0.612553
657,0.599878,159988,-0.235624,0.484323
658,0.802348,180235,-0.348251,0.585028
659,2.63674,363674,-0.204127,1.11026
660,2.62438,362438,-0.275836,1.17985
661,2.23371,323371,-0.210494,1.00676
662,0.154131,115413,-0.337387,0.21935
663,-0.189031,81096.9,-0.554245,-0.061781
664,0.970143,197014,-0.265535,0.632636
665,1.0349,203490,-0.279207,0.657559
666,0.529361,152936,-0.395961,0.421817
667,1.8223,282230,-0.201492,0.979861
668,1.25101,225101,-0.289507,0.707504
669,0.243197,124320,-0.398138,0.279512
670,0.00724395,100724,-0.416579,0.116184
671,1.26605,226605,-0.412255,0.715855
672,1.05725,205725,-0.319233,0.686795
673,1.13236,213236,-0.499834,0.724236
674,0.456607,145661,-0.344961,0.42253
675,3.83422,483422,-0.217333,1.28343
676,1.96309,296309,-0.254816,0.893336
677,0.588017,158802,-0.455199,0.43705
678,2.66384,366384,-0.295962,1.07501
679,1.35333,235333,-0.255726,0.789709
680,1.27569,227569,-0.26978,0.787974
681,0.0246805,102468,-0.423927,0.129052
682,3.36395,436395,-0.167908,1.29231
683,0.650168,165017,-0.197394,0.553049
684,4.33186,533186,-0.186111,1.49116
685,-0.0713551,92864.5,-0.4942,0.0540846
686,3.41702,441702,-0.234655,1.19736
687,2.44589,344589,-0.411374,1.00748
688,2.64138,364138,-0.310286,1.06245
689,-0.121997,87800.3,-0.504133,0.0216985
690,-0.316547,68345.3,-0.597181,-0.183213
691,2.16826,316826,-0.215511,1.01175
692,0.883159,188316,-0.343951,0.611545
693,3.32388,432388,-0.210465,1.15913
694,-0.312262,68773.8,-0.465974,-0.19907
695,1.50905,250905,-0.275223,0.824503
696,0.673525,167352,-0.412733,0.507815
697,4.49778,549778,-0.311521,1.32328
698,1.33982,233982,-0.391014,0.783811
699,-0.124474,87552.6,-0.525114,-0.0089772
700,1.80718,280718,-0.255683,0.839103
701,0.296555,129655,-0.421155,0.306362
702,0.13974,113974,-0.440316,0.209894
703,3.43717,443717,-0.226158,1.23657
704,1.66008,266008,-0.410973,0.814841
705,0.91101,191101,-0.222385,0.617283
706,4.12975,512975,-0.160901,1.28009
707,-0.0376524,96234.8,-0.344893,0.0633503
708,1.0111,201110,-0.448736,0.669554
709,8.18907,918907,-0.316123,1.68744
710,0.422115,142211,-0.293024,0.38749
711,0.235054,123505,-0.429339,0.269094
712,0.518146,151815,-0.419088,0.406811
713,1.14349,214349,-0.369624,0.728924
714,4.4924,549240,-0.202451,1.59488
715,-0.264467,73553.3,-0.403841,-0.138913
716,1.22963,222963,-0.272997,0.753963
717,0.345459,134546,-0.553558,0.330447
718,0.759612,175961,-0.291489,0.544035
719,3.74835,474835,-0.196007,1.3535
720,2.91523,391523,-0.211477,1.18183
721,-3.86504e-05,99996.1,-0.329504,0.106469
722,1.39626,239626,-0.333005,0.846794
723,0.0337015,103370,-0.567666,0.140461
724,1.10639,210639,-0.403021,0.690543
725,1.73751,273751,-0.364157,0.904351
726,-0.0208507,97914.9,-0.413176,0.0806351
727,-0.304474,69552.6,-0.540937,-0.134914
728,0.310202,131020,-0.415981,0.322894
729,1.17416,217416,-0.232661,0.738744
730,0.405836,140584,-0.331245,0.39625
731,2.00785,300785,-0.302604,0.95405
732,1.44858,244858,-0.39811,0.821516
733,1.15689,215689,-0.250712,0.670193
734,0.195079,119508,-0.525908,0.2461
735,0.507549,150755,-0.345484,0.442428
736,0.83881,183881,-0.403113,0.595876
737,0.152411,115241,-0.459037,0.216784
738,0.170175,117018,-0.373843,0.229799
739,0.718687,171869,-0.394979,0.540004
740,-0.18431,81569,-0.481507,-0.0560359
741,0.479424,147942,-0.333823,0.41712
742,0.92602,192602,-0.31902,0.627144
743,-0.393821,60617.9,-0.544415,-0.322926
744,2.23115,323115,-0.341415,1.00143
