schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,2,2024-06-07,SELL,194.552669,609,118.482575,59.270923,124701.224168,-989.941107
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,2,2024-06-10,BUY,196.998444,601,118.396065,59.168448,124523.659655,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,2,2024-06-11,SELL,193.553169,601,116.325455,58.191823,122395.892378,-2305.331791
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,2,2024-06-12,BUY,207.473680,561,116.392735,58.167284,122221.332360,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,2,2024-06-26,SELL,211.394250,561,118.592174,59.325750,124360.347175,1964.454797
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-08-22,BUY,227.903888,521,118.737926,59.339293,124182.269956,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-09-04,SELL,221.549174,521,115.427119,57.742431,120815.375811,-3544.971364
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-09-25,BUY,225.042458,504,113.421399,56.682358,120645.272054,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-10-08,SELL,224.187853,504,112.990678,56.523601,120158.243005,-657.132806
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-10-15,BUY,233.726806,493,115.227315,57.584865,119985.430825,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-10-31,SELL,229.225326,493,113.008086,56.532309,117710.778323,-2447.464682
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-11-25,BUY,231.575737,486,112.545808,56.244782,117541.987734,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,3,2024-12-31,SELL,250.294788,486,121.643267,60.852060,126574.048254,8863.269931
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-02-03,BUY,230.105000,509,117.123445,58.532456,126398.392353,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-02-04,SELL,227.136375,509,115.612415,57.835125,124830.282017,-1743.766238
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-02-05,BUY,228.644264,509,116.379930,58.160885,124655.741202,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-02-10,SELL,229.455222,509,116.792708,58.425567,125009.887276,179.605259
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-02-12,BUY,231.315597,510,117.970954,58.955999,124832.960322,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-03-05,SELL,235.302288,510,120.004167,60.032100,126805.124679,1795.237402
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-03-28,BUY,221.780833,538,119.318088,59.629230,126626.177361,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-04-04,SELL,193.793054,538,104.260663,52.156410,111524.120944,-15281.003734
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-04-23,BUY,206.103000,530,109.234590,54.590000,111360.296354,0.000000
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-05-27,SELL,198.200853,530,105.046452,52.549501,107121.702019,-4402.418925
2,calendar_duration,continuous_capital,AAPL,MACD_Momentum,4,2025-06-05,BUY,203.601750,501,102.004477,50.976750,106968.720792,0.000000
