schema_version,ticker,strategy,parameter_set,start_date,end_date,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
2,TSLA,MA_Cross,short=5;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.373230,1.066875,-0.693645,0.327078,0.347939,-0.539258,0.101005,21.095057,3164.235375,27,0.307692,1.082554
2,TSLA,MA_Cross,short=5;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.334088,1.066875,-0.732787,0.312211,0.308547,-0.544698,0.090658,24.474881,3671.208936,25,0.333333,0.991780
2,TSLA,MA_Cross,short=5;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.098190,1.066875,-1.165065,0.131681,0.135133,-0.652402,-0.026263,26.256286,3938.419789,29,0.214286,0.569509
2,TSLA,MA_Cross,short=10;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.531522,1.066875,2.464647,0.830473,0.913274,-0.486675,0.590680,89.814001,13472.083698,31,0.600000,2.571403
2,TSLA,MA_Cross,short=10;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.170327,1.066875,-0.896548,0.256277,0.271158,-0.647853,0.041135,14.378909,2156.813037,19,0.333333,0.861755
2,TSLA,MA_Cross,short=10;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.194219,1.066875,-0.872656,0.259794,0.258833,-0.594656,0.050660,16.881104,2532.142078,19,0.333333,0.777249
2,TSLA,MA_Cross,short=10;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.248363,1.066875,-1.315237,0.053343,0.053964,-0.699532,-0.066644,18.048001,2707.176527,23,0.090909,0.353601
2,TSLA,MA_Cross,short=20;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.290489,1.066875,2.223615,0.774475,0.902940,-0.548717,0.502546,84.684654,12702.679333,31,0.666667,2.539208
2,TSLA,MA_Cross,short=20;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.128550,1.066875,-0.938325,0.239885,0.252203,-0.659268,0.030986,14.422572,2163.362449,17,0.375000,0.894842
2,TSLA,MA_Cross,short=20;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.041170,1.066875,-1.108045,0.155745,0.145166,-0.663990,-0.010551,12.325798,1848.846103,15,0.285714,0.472393
